candidate_state,case,method,region,voxel_count,reliability_mean,aggregation
full_voxtell_reference,HEM_PA99.nii.gz,pairwise_joint_product,TP,1014552,0.04933825534900377,case_patch_macro
full_voxtell_reference,HEM_PA99.nii.gz,pairwise_world_stability,FN,86893,0.013895733660420184,case_patch_macro
full_voxtell_reference,HEM_PA99.nii.gz,pairwise_world_stability,FP,53950,0.014337632232951467,case_patch_macro
full_voxtell_reference,HEM_PA99.nii.gz,pairwise_world_stability,TN,27156157,0.5160949644915854,case_patch_macro
full_voxtell_reference,HEM_PA99.nii.gz,pairwise_world_stability,TP,1014552,0.14051313864958992,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_joint_product,FN,86893,0.0005069004973629828,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_joint_product,FP,53950,0.0005042263856900624,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_joint_product,TN,27156157,0.31052318045893296,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_joint_product,TP,1014552,0.054076165408049964,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_world_stability,FN,86893,0.015456509822463714,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_world_stability,FP,53950,0.01936767752212235,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_world_stability,TN,27156157,0.5144460842991636,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,blur_world_stability,TP,1014552,0.18326683368600113,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,confidence_rank,FN,86893,0.011759335322502555,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,confidence_rank,FP,53950,0.013374727795450186,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,confidence_rank,TN,27156157,0.5164438763566896,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,confidence_rank,TP,1014552,0.1326144910886857,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_joint_product,FN,86893,0.0005937791079749775,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_joint_product,FP,53950,0.001554619763261638,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_joint_product,TN,27156157,0.30898809990101966,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_joint_product,TP,1014552,0.08918730471125476,case_patch_macro
penultimate_decoder_stage_output,HEM_PA99.nii.gz,gamma_world_stability,FN,86893,0.014458859481709363,case_patch_macro
